start_date,end_date,category,start,stop,miles,purpose,route,month,duration,week name,month number,hours,time of day
2016-08-11 18:37:00,2016-08-11 19:29:00,Business,Cary,Wake Forest,31.7,,Cary ➝ Wake Forest,August,0 days 23:08:00,Thursday,8,18,Evening
2016-08-11 20:59:00,2016-08-11 21:44:00,Business,Wake Forest,Cary,31.9,,Wake Forest ➝ Cary,August,0 days 23:15:00,Thursday,8,20,Evening
2016-08-12 18:49:00,2016-08-12 18:52:00,Business,Whitebridge,Westpark Place,1.9,,Whitebridge ➝ Westpark Place,August,0 days 23:57:00,Friday,8,18,Evening
2016-08-12 18:56:00,2016-08-12 19:05:00,Business,Westpark Place,Whitebridge,1.8,,Westpark Place ➝ Whitebridge,August,0 days 23:51:00,Friday,8,18,Evening
2016-08-13 15:35:00,2016-08-13 15:58:00,Business,Cary,Morrisville,8.4,Meeting,Cary ➝ Morrisville,August,0 days 23:37:00,Saturday,8,15,Afternoon
2016-08-16 10:31:00,2016-08-16 10:38:00,Business,Islamabad,Islamabad,1.2,,Islamabad ➝ Islamabad,August,0 days 23:53:00,Tuesday,8,10,Morning
2016-08-17 15:32:00,2016-08-17 15:47:00,Business,R?walpindi,Islamabad,6.4,,R?walpindi ➝ Islamabad,August,0 days 23:45:00,Wednesday,8,15,Afternoon
2016-08-19 08:54:00,2016-08-19 09:07:00,Business,Noorpur Shahan,Islamabad,3.3,,Noorpur Shahan ➝ Islamabad,August,0 days 23:47:00,Friday,8,8,Morning
2016-08-19 09:27:00,2016-08-19 09:47:00,Business,Islamabad,R?walpindi,6.5,,Islamabad ➝ R?walpindi,August,0 days 23:40:00,Friday,8,9,Morning
2016-08-19 15:51:00,2016-08-19 16:06:00,Business,Islamabad,Islamabad,3.2,,Islamabad ➝ Islamabad,August,0 days 23:45:00,Friday,8,15,Afternoon
2016-08-21 18:10:00,2016-08-21 18:17:00,Business,Islamabad,Islamabad,1.4,,Islamabad ➝ Islamabad,August,0 days 23:53:00,Sunday,8,18,Evening
2016-08-22 13:02:00,2016-08-22 13:11:00,Business,Islamabad,Islamabad,1.5,,Islamabad ➝ Islamabad,August,0 days 23:51:00,Monday,8,13,Afternoon
2016-08-22 20:53:00,2016-08-22 21:31:00,Business,R?walpindi,R?walpindi,4.1,,R?walpindi ➝ R?walpindi,August,0 days 23:22:00,Monday,8,20,Evening
2016-08-23 13:19:00,2016-08-23 13:30:00,Business,Noorpur Shahan,Islamabad,4.4,,Noorpur Shahan ➝ Islamabad,August,0 days 23:49:00,Tuesday,8,13,Afternoon
2016-08-26 14:10:00,2016-08-26 14:33:00,Business,Lahore,Lahore,7.4,,Lahore ➝ Lahore,August,0 days 23:37:00,Friday,8,14,Afternoon
2016-08-26 15:23:00,2016-08-26 15:35:00,Business,Lahore,Lahore,1.5,,Lahore ➝ Lahore,August,0 days 23:48:00,Friday,8,15,Afternoon
2016-08-26 18:42:00,2016-08-26 18:56:00,Business,Lahore,Lahore,3.4,,Lahore ➝ Lahore,August,0 days 23:46:00,Friday,8,18,Evening
2016-08-26 19:31:00,2016-08-26 19:54:00,Business,Lahore,Lahore,3.8,,Lahore ➝ Lahore,August,0 days 23:37:00,Friday,8,19,Evening
2016-08-27 11:47:00,2016-08-27 12:06:00,Business,Lahore,Lahore,7.0,,Lahore ➝ Lahore,August,0 days 23:41:00,Saturday,8,11,Morning
2016-08-27 12:12:00,2016-08-27 12:17:00,Business,Lahore,Lahore,0.9,,Lahore ➝ Lahore,August,0 days 23:55:00,Saturday,8,12,Afternoon
2016-08-28 16:39:00,2016-08-28 16:55:00,Business,Noorpur Shahan,Islamabad,6.2,,Noorpur Shahan ➝ Islamabad,August,0 days 23:44:00,Sunday,8,16,Afternoon
2016-08-28 17:37:00,2016-08-28 17:55:00,Business,Islamabad,Islamabad,5.3,,Islamabad ➝ Islamabad,August,0 days 23:42:00,Sunday,8,17,Evening
2016-08-29 13:38:00,2016-08-29 13:48:00,Business,Islamabad,Islamabad,4.3,,Islamabad ➝ Islamabad,August,0 days 23:50:00,Monday,8,13,Afternoon
2016-08-29 14:31:00,2016-08-29 14:41:00,Business,Islamabad,Islamabad,2.5,,Islamabad ➝ Islamabad,August,0 days 23:50:00,Monday,8,14,Afternoon
2016-08-29 18:27:00,2016-08-29 18:36:00,Business,Islamabad,Islamabad,2.6,,Islamabad ➝ Islamabad,August,0 days 23:51:00,Monday,8,18,Evening
2016-08-30 13:25:00,2016-08-30 13:46:00,Business,Islamabad,Islamabad,4.4,,Islamabad ➝ Islamabad,August,0 days 23:39:00,Tuesday,8,13,Afternoon
2016-09-23 13:15:00,2016-09-23 13:40:00,Business,Karachi,Karachi,2.9,,Karachi ➝ Karachi,September,0 days 23:35:00,Friday,9,13,Afternoon
2016-09-27 13:21:00,2016-09-27 14:43:00,Business,Lahore,Lahore,9.8,,Lahore ➝ Lahore,September,0 days 22:38:00,Tuesday,9,13,Afternoon
2016-09-30 17:39:00,2016-09-30 20:20:00,Business,Islamabad,Islamabad,37.7,,Islamabad ➝ Islamabad,September,0 days 21:19:00,Friday,9,17,Evening
2016-10-03 18:17:00,2016-10-03 18:34:00,Business,Islamabad,Islamabad,2.8,,Islamabad ➝ Islamabad,October,0 days 23:43:00,Monday,10,18,Evening
2016-10-03 18:51:00,2016-10-03 19:01:00,Business,Islamabad,Islamabad,1.6,,Islamabad ➝ Islamabad,October,0 days 23:50:00,Monday,10,18,Evening
2016-10-07 11:27:00,2016-10-07 11:50:00,Business,Lahore,Lahore,2.6,,Lahore ➝ Lahore,October,0 days 23:37:00,Friday,10,11,Morning
2016-10-07 15:47:00,2016-10-07 16:02:00,Business,Lahore,Lahore,2.4,,Lahore ➝ Lahore,October,0 days 23:45:00,Friday,10,15,Afternoon
2016-10-07 18:08:00,2016-10-07 18:27:00,Business,Lahore,Lahore,3.1,,Lahore ➝ Lahore,October,0 days 23:41:00,Friday,10,18,Evening
2016-10-07 18:33:00,2016-10-07 19:01:00,Business,Lahore,Lahore,6.1,,Lahore ➝ Lahore,October,0 days 23:32:00,Friday,10,18,Evening
2016-10-08 15:03:00,2016-10-08 15:03:00,Business,Karachi,Karachi,3.6,,Karachi ➝ Karachi,October,0 days 00:00:00,Saturday,10,15,Afternoon
2016-10-10 17:22:00,2016-10-10 17:28:00,Business,Islamabad,Islamabad,1.7,,Islamabad ➝ Islamabad,October,0 days 23:54:00,Monday,10,17,Evening
2016-10-13 12:08:00,2016-10-13 12:14:00,Business,Islamabad,Islamabad,1.0,,Islamabad ➝ Islamabad,October,0 days 23:54:00,Thursday,10,12,Afternoon
2016-10-13 13:02:00,2016-10-13 13:02:00,Business,Islamabad,Islamabad,0.7,,Islamabad ➝ Islamabad,October,0 days 00:00:00,Thursday,10,13,Afternoon
2016-10-13 13:37:00,2016-10-13 13:46:00,Business,Islamabad,Islamabad,2.3,,Islamabad ➝ Islamabad,October,0 days 23:51:00,Thursday,10,13,Afternoon
2016-10-15 22:28:00,2016-10-15 22:48:00,Business,Morrisville,Morrisville,6.2,,Morrisville ➝ Morrisville,October,0 days 23:40:00,Saturday,10,22,Night
2016-10-16 00:01:00,2016-10-16 00:14:00,Business,Morrisville,Cary,3.1,,Morrisville ➝ Cary,October,0 days 23:47:00,Sunday,10,0,Night
2016-10-16 12:52:00,2016-10-16 13:11:00,Business,Cary,Durham,10.5,Meeting,Cary ➝ Durham,October,0 days 23:41:00,Sunday,10,12,Afternoon
2016-10-16 14:40:00,2016-10-16 15:01:00,Business,Durham,Morrisville,8.1,,Durham ➝ Morrisville,October,0 days 23:39:00,Sunday,10,14,Afternoon
2016-10-16 15:10:00,2016-10-16 15:19:00,Business,Morrisville,Cary,3.1,,Morrisville ➝ Cary,October,0 days 23:51:00,Sunday,10,15,Afternoon
2016-10-16 19:27:00,2016-10-16 19:33:00,Business,Whitebridge,Parkway,2.1,Meeting,Whitebridge ➝ Parkway,October,0 days 23:54:00,Sunday,10,19,Evening
2016-10-16 20:30:00,2016-10-16 20:39:00,Business,Cary,Morrisville,4.3,,Cary ➝ Morrisville,October,0 days 23:51:00,Sunday,10,20,Evening
2016-10-16 21:34:00,2016-10-16 21:41:00,Business,Morrisville,Cary,2.5,Meal/Entertain,Morrisville ➝ Cary,October,0 days 23:53:00,Sunday,10,21,Night
2016-10-17 15:19:00,2016-10-17 15:57:00,Business,Cary,Raleigh,20.6,,Cary ➝ Raleigh,October,0 days 23:22:00,Monday,10,15,Afternoon
2016-10-17 16:29:00,2016-10-17 17:11:00,Business,Raleigh,Cary,17.6,,Raleigh ➝ Cary,October,0 days 23:18:00,Monday,10,16,Afternoon
2016-10-17 18:02:00,2016-10-17 18:16:00,Business,Cary,Apex,5.6,,Cary ➝ Apex,October,0 days 23:46:00,Monday,10,18,Evening
2016-10-17 18:31:00,2016-10-17 18:45:00,Business,Apex,Apex,3.3,,Apex ➝ Apex,October,0 days 23:46:00,Monday,10,18,Evening
2016-10-17 19:08:00,2016-10-17 19:25:00,Business,Apex,Cary,5.3,,Apex ➝ Cary,October,0 days 23:43:00,Monday,10,19,Evening
2016-10-18 08:12:00,2016-10-18 08:22:00,Business,Whitebridge,Edgehill Farms,3.3,,Whitebridge ➝ Edgehill Farms,October,0 days 23:50:00,Tuesday,10,8,Morning
2016-10-18 08:53:00,2016-10-18 09:02:00,Business,Edgehill Farms,Whitebridge,3.3,,Edgehill Farms ➝ Whitebridge,October,0 days 23:51:00,Tuesday,10,8,Morning
2016-10-18 10:41:00,2016-10-18 11:09:00,Business,Cary,Morrisville,7.9,Temporary Site,Cary ➝ Morrisville,October,0 days 23:32:00,Tuesday,10,10,Morning
2016-10-18 18:12:00,2016-10-18 18:33:00,Business,Oakland,Emeryville,13.0,,Oakland ➝ Emeryville,October,0 days 23:39:00,Tuesday,10,18,Evening
2016-10-18 19:03:00,2016-10-18 19:13:00,Business,Emeryville,Berkeley,3.0,,Emeryville ➝ Berkeley,October,0 days 23:50:00,Tuesday,10,19,Evening
2016-10-18 20:31:00,2016-10-18 20:37:00,Business,Berkeley,Emeryville,3.0,,Berkeley ➝ Emeryville,October,0 days 23:54:00,Tuesday,10,20,Evening
2016-10-19 09:33:00,2016-10-19 09:47:00,Business,Emeryville,Oakland,3.8,,Emeryville ➝ Oakland,October,0 days 23:46:00,Wednesday,10,9,Morning
2016-10-19 09:54:00,2016-10-19 10:21:00,Business,Oakland,San Francisco,9.5,,Oakland ➝ San Francisco,October,0 days 23:33:00,Wednesday,10,9,Morning
2016-10-19 13:45:00,2016-10-19 13:56:00,Business,SOMISSPO,French Quarter,1.7,,SOMISSPO ➝ French Quarter,October,0 days 23:49:00,Wednesday,10,13,Afternoon
2016-10-19 14:02:00,2016-10-19 14:31:00,Business,San Francisco,Berkeley,10.8,,San Francisco ➝ Berkeley,October,0 days 23:31:00,Wednesday,10,14,Afternoon
2016-10-19 15:44:00,2016-10-19 16:02:00,Business,West Berkeley,North Berkeley Hills,4.1,,West Berkeley ➝ North Berkeley Hills,October,0 days 23:42:00,Wednesday,10,15,Afternoon
2016-10-19 16:06:00,2016-10-19 16:19:00,Business,North Berkeley Hills,Southside,2.2,,North Berkeley Hills ➝ Southside,October,0 days 23:47:00,Wednesday,10,16,Afternoon
2016-10-19 16:33:00,2016-10-19 17:01:00,Business,Berkeley,Emeryville,4.6,,Berkeley ➝ Emeryville,October,0 days 23:32:00,Wednesday,10,16,Afternoon
2016-10-20 11:26:00,2016-10-20 11:34:00,Business,Emeryville,Berkeley,3.1,,Emeryville ➝ Berkeley,October,0 days 23:52:00,Thursday,10,11,Morning
2016-10-20 12:19:00,2016-10-20 13:17:00,Business,Berkeley,San Jose,47.7,,Berkeley ➝ San Jose,October,0 days 23:02:00,Thursday,10,12,Afternoon
2016-10-20 20:44:00,2016-10-20 21:37:00,Business,San Jose,Emeryville,44.6,,San Jose ➝ Emeryville,October,0 days 23:07:00,Thursday,10,20,Evening
2016-10-21 10:06:00,2016-10-21 10:21:00,Business,Emeryville,Oakland,13.2,,Emeryville ➝ Oakland,October,0 days 23:45:00,Friday,10,10,Morning
2016-10-22 00:54:00,2016-10-22 01:09:00,Business,Morrisville,Cary,8.7,,Morrisville ➝ Cary,October,0 days 23:45:00,Saturday,10,0,Night
2016-10-22 13:26:00,2016-10-22 14:03:00,Business,Cary,Raleigh,17.2,,Cary ➝ Raleigh,October,0 days 23:23:00,Saturday,10,13,Afternoon
2016-10-22 17:08:00,2016-10-22 17:55:00,Business,Raleigh,Cary,14.0,,Raleigh ➝ Cary,October,0 days 23:13:00,Saturday,10,17,Evening
2016-10-23 09:24:00,2016-10-23 10:05:00,Business,Cary,Raleigh,28.1,,Cary ➝ Raleigh,October,0 days 23:19:00,Sunday,10,9,Morning
2016-10-23 12:17:00,2016-10-23 12:59:00,Business,Raleigh,Cary,28.2,,Raleigh ➝ Cary,October,0 days 23:18:00,Sunday,10,12,Afternoon
2016-10-23 19:04:00,2016-10-23 19:14:00,Business,Cary,Morrisville,3.1,Meal/Entertain,Cary ➝ Morrisville,October,0 days 23:50:00,Sunday,10,19,Evening
2016-10-23 21:10:00,2016-10-23 21:25:00,Business,Morrisville,Cary,3.1,Customer Visit,Morrisville ➝ Cary,October,0 days 23:45:00,Sunday,10,21,Night
2016-10-24 14:57:00,2016-10-24 15:26:00,Business,Cary,Durham,16.4,,Cary ➝ Durham,October,0 days 23:31:00,Monday,10,14,Afternoon
2016-10-24 15:33:00,2016-10-24 16:13:00,Business,Durham,Morrisville,15.4,,Durham ➝ Morrisville,October,0 days 23:20:00,Monday,10,15,Afternoon
2016-10-24 16:34:00,2016-10-24 16:41:00,Business,Morrisville,Cary,2.2,,Morrisville ➝ Cary,October,0 days 23:53:00,Monday,10,16,Afternoon
2016-10-25 13:27:00,2016-10-25 14:08:00,Business,Cary,Apex,11.2,,Cary ➝ Apex,October,0 days 23:19:00,Tuesday,10,13,Afternoon
2016-10-25 15:04:00,2016-10-25 15:11:00,Business,Apex,Eagle Rock,2.2,,Apex ➝ Eagle Rock,October,0 days 23:53:00,Tuesday,10,15,Afternoon
2016-10-25 15:16:00,2016-10-25 15:33:00,Business,Eagle Rock,Cary,3.6,,Eagle Rock ➝ Cary,October,0 days 23:43:00,Tuesday,10,15,Afternoon
2016-10-25 20:00:00,2016-10-25 20:11:00,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,Whitebridge ➝ Savon Height,October,0 days 23:49:00,Tuesday,10,20,Evening
2016-10-25 20:54:00,2016-10-25 21:03:00,Business,Savon Height,Parkway,4.9,,Savon Height ➝ Parkway,October,0 days 23:51:00,Tuesday,10,20,Evening
2016-10-25 22:24:00,2016-10-25 22:45:00,Business,Parkway,Whitebridge,8.7,Errand/Supplies,Parkway ➝ Whitebridge,October,0 days 23:39:00,Tuesday,10,22,Night
2016-10-26 19:25:00,2016-10-26 19:31:00,Business,Whitebridge,Parkway,2.1,Meeting,Whitebridge ➝ Parkway,October,0 days 23:54:00,Wednesday,10,19,Evening
2016-10-26 20:53:00,2016-10-26 21:03:00,Business,Parkway,Whitebridge,2.1,,Parkway ➝ Whitebridge,October,0 days 23:50:00,Wednesday,10,20,Evening
2016-10-27 18:51:00,2016-10-27 19:16:00,Business,Cary,Morrisville,8.4,Meeting,Cary ➝ Morrisville,October,0 days 23:35:00,Thursday,10,18,Evening
2016-10-27 19:20:00,2016-10-27 19:35:00,Business,Morrisville,Morrisville,5.9,,Morrisville ➝ Morrisville,October,0 days 23:45:00,Thursday,10,19,Evening
2016-10-27 19:52:00,2016-10-27 20:21:00,Business,Huntington Woods,Huntington Woods,12.1,,Huntington Woods ➝ Huntington Woods,October,0 days 23:31:00,Thursday,10,19,Evening
2016-10-27 20:47:00,2016-10-27 20:54:00,Business,Huntington Woods,Weston,3.9,,Huntington Woods ➝ Weston,October,0 days 23:53:00,Thursday,10,20,Evening
2016-10-27 21:26:00,2016-10-27 21:48:00,Business,Morrisville,Cary,6.2,,Morrisville ➝ Cary,October,0 days 23:38:00,Thursday,10,21,Night
2016-10-28 11:34:00,2016-10-28 11:52:00,Business,Cary,Durham,10.4,Meeting,Cary ➝ Durham,October,0 days 23:42:00,Friday,10,11,Morning
2016-10-28 13:06:00,2016-10-28 13:36:00,Business,Durham,Cary,9.9,Meeting,Durham ➝ Cary,October,0 days 23:30:00,Friday,10,13,Afternoon
2016-10-28 15:53:00,2016-10-28 17:59:00,Business,Cary,Winston Salem,107.0,Meeting,Cary ➝ Winston Salem,October,0 days 21:54:00,Friday,10,15,Afternoon
2016-10-28 18:13:00,2016-10-28 20:07:00,Business,Winston Salem,Asheville,133.6,Meeting,Winston Salem ➝ Asheville,October,0 days 22:06:00,Friday,10,18,Evening
2016-10-28 20:13:00,2016-10-28 22:00:00,Business,Asheville,Topton,91.8,Meeting,Asheville ➝ Topton,October,0 days 22:13:00,Friday,10,20,Evening
2016-10-29 15:22:00,2016-10-29 17:05:00,Business,Topton,Hayesville,40.7,Meeting,Topton ➝ Hayesville,October,0 days 22:17:00,Saturday,10,15,Afternoon
2016-10-29 17:13:00,2016-10-29 19:19:00,Business,Hayesville,Topton,75.7,,Hayesville ➝ Topton,October,0 days 21:54:00,Saturday,10,17,Evening
2016-10-30 07:49:00,2016-10-30 08:30:00,Business,Topton,Bryson City,29.8,,Topton ➝ Bryson City,October,0 days 23:19:00,Sunday,10,7,Morning
2016-10-30 09:07:00,2016-10-30 10:09:00,Business,Bryson City,Bryson City,16.3,,Bryson City ➝ Bryson City,October,0 days 22:58:00,Sunday,10,9,Morning
2016-10-30 10:11:00,2016-10-30 10:38:00,Business,Bryson City,Bryson City,6.5,,Bryson City ➝ Bryson City,October,0 days 23:33:00,Sunday,10,10,Morning
2016-10-30 10:51:00,2016-10-30 11:21:00,Business,Bryson City,Bryson City,6.3,,Bryson City ➝ Bryson City,October,0 days 23:30:00,Sunday,10,10,Morning
2016-10-30 12:24:00,2016-10-30 12:35:00,Business,Bryson City,Almond,6.6,,Bryson City ➝ Almond,October,0 days 23:49:00,Sunday,10,12,Afternoon
2016-10-30 12:58:00,2016-10-30 13:18:00,Business,Almond,Bryson City,15.2,,Almond ➝ Bryson City,October,0 days 23:40:00,Sunday,10,12,Afternoon
2016-10-30 13:24:00,2016-10-30 14:37:00,Business,Bryson City,Asheville,68.4,,Bryson City ➝ Asheville,October,0 days 22:47:00,Sunday,10,13,Afternoon
2016-10-30 15:22:00,2016-10-30 18:23:00,Business,Asheville,Mebane,195.9,,Asheville ➝ Mebane,October,0 days 20:59:00,Sunday,10,15,Afternoon
2016-10-30 18:26:00,2016-10-30 19:39:00,Business,Mebane,Cary,45.2,,Mebane ➝ Cary,October,0 days 22:47:00,Sunday,10,18,Evening
2016-10-31 18:11:00,2016-10-31 18:20:00,Business,Cary,Morrisville,3.2,,Cary ➝ Morrisville,October,0 days 23:51:00,Monday,10,18,Evening
2016-10-31 18:47:00,2016-10-31 19:16:00,Business,Morrisville,Raleigh,10.3,,Morrisville ➝ Raleigh,October,0 days 23:31:00,Monday,10,18,Evening
2016-10-31 20:18:00,2016-10-31 20:44:00,Business,Raleigh,Cary,13.1,,Raleigh ➝ Cary,October,0 days 23:34:00,Monday,10,20,Evening
2016-10-31 21:45:00,2016-10-31 22:10:00,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,Savon Height ➝ Whitebridge,October,0 days 23:35:00,Monday,10,21,Night
2016-11-01 11:50:00,2016-11-01 12:27:00,Business,Cary,Durham,16.5,,Cary ➝ Durham,November,0 days 23:23:00,Tuesday,11,11,Morning
2016-11-01 16:29:00,2016-11-01 17:02:00,Business,Durham,Cary,12.8,,Durham ➝ Cary,November,0 days 23:27:00,Tuesday,11,16,Afternoon
2016-11-01 17:35:00,2016-11-01 17:42:00,Business,Whitebridge,Whitebridge,1.2,,Whitebridge ➝ Whitebridge,November,0 days 23:53:00,Tuesday,11,17,Evening
2016-11-01 19:14:00,2016-11-01 19:20:00,Business,Whitebridge,Whitebridge,1.0,,Whitebridge ➝ Whitebridge,November,0 days 23:54:00,Tuesday,11,19,Evening
2016-11-01 19:59:00,2016-11-01 20:12:00,Business,Whitebridge,Whitebridge,4.1,,Whitebridge ➝ Whitebridge,November,0 days 23:47:00,Tuesday,11,19,Evening
2016-11-01 20:41:00,2016-11-01 20:55:00,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,Whitebridge ➝ Whitebridge,November,0 days 23:46:00,Tuesday,11,20,Evening
2016-11-02 15:10:00,2016-11-02 15:18:00,Business,Whitebridge,Westpark Place,1.4,,Whitebridge ➝ Westpark Place,November,0 days 23:52:00,Wednesday,11,15,Afternoon
2016-11-02 15:45:00,2016-11-02 15:52:00,Business,Westpark Place,Whitebridge,1.8,,Westpark Place ➝ Whitebridge,November,0 days 23:53:00,Wednesday,11,15,Afternoon
2016-11-02 16:46:00,2016-11-02 17:11:00,Business,Cary,Morrisville,8.5,Meeting,Cary ➝ Morrisville,November,0 days 23:35:00,Wednesday,11,16,Afternoon
2016-11-02 17:34:00,2016-11-02 17:49:00,Business,Morrisville,Morrisville,5.0,,Morrisville ➝ Morrisville,November,0 days 23:45:00,Wednesday,11,17,Evening
2016-11-02 17:53:00,2016-11-02 18:00:00,Business,Morrisville,Cary,3.8,,Morrisville ➝ Cary,November,0 days 23:53:00,Wednesday,11,17,Evening
2016-11-03 11:28:00,2016-11-03 11:34:00,Business,Whitebridge,Hazelwood,2.5,,Whitebridge ➝ Hazelwood,November,0 days 23:54:00,Thursday,11,11,Morning
2016-11-03 12:43:00,2016-11-03 12:49:00,Business,Hazelwood,Whitebridge,2.4,,Hazelwood ➝ Whitebridge,November,0 days 23:54:00,Thursday,11,12,Afternoon
2016-11-03 13:42:00,2016-11-03 13:47:00,Business,Whitebridge,Westpark Place,1.4,,Whitebridge ➝ Westpark Place,November,0 days 23:55:00,Thursday,11,13,Afternoon
2016-11-03 14:13:00,2016-11-03 14:26:00,Business,Westpark Place,Whitebridge,1.8,,Westpark Place ➝ Whitebridge,November,0 days 23:47:00,Thursday,11,14,Afternoon
2016-11-03 18:51:00,2016-11-03 19:08:00,Business,Cary,Morrisville,3.1,Meal/Entertain,Cary ➝ Morrisville,November,0 days 23:43:00,Thursday,11,18,Evening
2016-11-03 22:46:00,2016-11-03 22:58:00,Business,Morrisville,Cary,3.1,Customer Visit,Morrisville ➝ Cary,November,0 days 23:48:00,Thursday,11,22,Night
2016-11-04 10:02:00,2016-11-04 10:18:00,Business,Cary,Morrisville,7.9,Temporary Site,Cary ➝ Morrisville,November,0 days 23:44:00,Friday,11,10,Morning
2016-11-04 18:14:00,2016-11-04 18:21:00,Business,San Jose,Santa Clara,3.8,,San Jose ➝ Santa Clara,November,0 days 23:53:00,Friday,11,18,Evening
2016-11-04 21:04:00,2016-11-04 21:20:00,Business,Agnew,Cory,4.3,,Agnew ➝ Cory,November,0 days 23:44:00,Friday,11,21,Night
2016-11-04 22:12:00,2016-11-04 22:25:00,Business,Cory,Agnew,3.9,,Cory ➝ Agnew,November,0 days 23:47:00,Friday,11,22,Night
2016-11-05 08:34:00,2016-11-05 08:43:00,Business,Agnew,Renaissance,2.2,,Agnew ➝ Renaissance,November,0 days 23:51:00,Saturday,11,8,Morning
2016-11-05 17:29:00,2016-11-05 17:40:00,Business,Renaissance,Agnew,2.8,,Renaissance ➝ Agnew,November,0 days 23:49:00,Saturday,11,17,Evening
2016-11-05 19:20:00,2016-11-05 19:28:00,Business,Agnew,Agnew,2.2,,Agnew ➝ Agnew,November,0 days 23:52:00,Saturday,11,19,Evening
2016-11-06 10:50:00,2016-11-06 11:04:00,Business,Agnew,Renaissance,2.4,,Agnew ➝ Renaissance,November,0 days 23:46:00,Sunday,11,10,Morning
2016-11-06 16:05:00,2016-11-06 16:22:00,Business,Renaissance,Agnew,2.8,Meeting,Renaissance ➝ Agnew,November,0 days 23:43:00,Sunday,11,16,Afternoon
2016-11-06 16:27:00,2016-11-06 17:28:00,Business,Santa Clara,Berkeley,43.9,Customer Visit,Santa Clara ➝ Berkeley,November,0 days 22:59:00,Sunday,11,16,Afternoon
2016-11-06 19:04:00,2016-11-06 19:12:00,Business,Downtown,West Berkeley,1.8,,Downtown ➝ West Berkeley,November,0 days 23:52:00,Sunday,11,19,Evening
2016-11-06 20:06:00,2016-11-06 20:21:00,Business,West Berkeley,Central,3.3,,West Berkeley ➝ Central,November,0 days 23:45:00,Sunday,11,20,Evening
2016-11-07 12:28:00,2016-11-07 12:57:00,Business,Berkeley,San Francisco,11.8,Between Offices,Berkeley ➝ San Francisco,November,0 days 23:31:00,Monday,11,12,Afternoon
2016-11-07 19:17:00,2016-11-07 19:57:00,Business,San Francisco,Berkeley,13.2,Between Offices,San Francisco ➝ Berkeley,November,0 days 23:20:00,Monday,11,19,Evening
2016-11-08 10:29:00,2016-11-08 10:57:00,Business,Berkeley,San Francisco,12.2,Between Offices,Berkeley ➝ San Francisco,November,0 days 23:32:00,Tuesday,11,10,Morning
2016-11-08 12:16:00,2016-11-08 12:49:00,Business,San Francisco,Berkeley,11.3,Meeting,San Francisco ➝ Berkeley,November,0 days 23:27:00,Tuesday,11,12,Afternoon
2016-11-08 13:41:00,2016-11-08 14:01:00,Business,Berkeley,Emeryville,3.6,,Berkeley ➝ Emeryville,November,0 days 23:40:00,Tuesday,11,13,Afternoon
2016-11-08 16:21:00,2016-11-08 16:34:00,Business,Emeryville,Berkeley,3.0,,Emeryville ➝ Berkeley,November,0 days 23:47:00,Tuesday,11,16,Afternoon
2016-11-09 13:08:00,2016-11-09 13:41:00,Business,Berkeley,San Francisco,11.4,,Berkeley ➝ San Francisco,November,0 days 23:27:00,Wednesday,11,13,Afternoon
2016-11-09 15:58:00,2016-11-09 16:04:00,Business,NOMA,Downtown,0.9,,NOMA ➝ Downtown,November,0 days 23:54:00,Wednesday,11,15,Afternoon
2016-11-09 17:31:00,2016-11-09 18:03:00,Business,Downtown,Sunnyside,6.2,,Downtown ➝ Sunnyside,November,0 days 23:28:00,Wednesday,11,17,Evening
2016-11-09 18:09:00,2016-11-09 18:14:00,Business,Sunnyside,Ingleside,0.7,,Sunnyside ➝ Ingleside,November,0 days 23:55:00,Wednesday,11,18,Evening
2016-11-09 18:21:00,2016-11-09 18:35:00,Business,Ingleside,Potrero Flats,5.5,Meeting,Ingleside ➝ Potrero Flats,November,0 days 23:46:00,Wednesday,11,18,Evening
2016-11-09 18:40:00,2016-11-09 19:17:00,Business,San Francisco,Oakland,12.7,Customer Visit,San Francisco ➝ Oakland,November,0 days 23:23:00,Wednesday,11,18,Evening
2016-11-09 20:52:00,2016-11-09 21:02:00,Business,Oakland,Berkeley,2.6,,Oakland ➝ Berkeley,November,0 days 23:50:00,Wednesday,11,20,Evening
2016-11-09 21:56:00,2016-11-09 22:02:00,Business,Central,Central,1.1,,Central ➝ Central,November,0 days 23:54:00,Wednesday,11,21,Night
2016-11-10 09:46:00,2016-11-10 10:15:00,Business,Berkeley,San Francisco,12.6,Temporary Site,Berkeley ➝ San Francisco,November,0 days 23:31:00,Thursday,11,9,Morning
2016-11-10 10:20:00,2016-11-10 10:31:00,Business,Tenderloin,SOMISSPO,1.2,,Tenderloin ➝ SOMISSPO,November,0 days 23:49:00,Thursday,11,10,Morning
2016-11-10 14:57:00,2016-11-10 15:07:00,Business,SOMISSPO,Tenderloin,1.1,,SOMISSPO ➝ Tenderloin,November,0 days 23:50:00,Thursday,11,14,Afternoon
2016-11-10 15:17:00,2016-11-10 15:22:00,Business,San Francisco,Oakland,9.9,Temporary Site,San Francisco ➝ Oakland,November,0 days 23:55:00,Thursday,11,15,Afternoon
2016-11-10 15:30:00,2016-11-10 15:53:00,Business,Oakland,Berkeley,6.0,Meeting,Oakland ➝ Berkeley,November,0 days 23:37:00,Thursday,11,15,Afternoon
